,rumor,text
rumor1319,0,就是新房房颤发生这个房颤的可能性就会越大有房颤怎么回事儿呢？别人里头一百个人就至少一个病人会有房颤的问题心房落差，房颤的危害主要就有两大类第一个啊，心房落差，他不好好干活了吗？走慢就心衰了呗？心律衰竭的吧？第二个就是容易长血栓那么？具体为什么？会找凶手那下调是不用再讲
rumor1320!,1,服用黑芝麻丸能够预防脱发
rumor1321!,1,橄榄油有益健康可以任性吃
rumor1322,0,我们很担心中血压的波动过大一会儿一百五一酒水和一百五降波动过大也会对你的脏器对你的血管造成伤害当如果你这个心血压控制的不稳定的时候，你可以到医院去背一个二十四小时动态血压监测有带一个机器在身上，他隔十五，分钟或者隔半个小时给你测一次血压这样可以比较全程的记录这个一天中血压的波动中所以我们聊一个专业名词叫做血压的波动性字面意思很好，理解吧，这时候你要到医院去做一个二，十四，小时动态血压监测这样有助于让我们更好，地了，解流血的状况它到底是什么？样的
rumor1323,0,麻醉药仅是略微影响了其中的一方面记忆能力（比如咪达唑仑的遗忘作用），但这是正常的药理效应，患者遗失的也往往只是麻醉开始前的紧张场景，或术后运送过程等短期记忆，并不会让人失去关于姓名、住址、所患何病等方面的长期记忆。
rumor1324,0,银杏叶具有“活血化瘀通络”的作用。但这类药物主要是用于淤血阻络引起的胸痹心痛、中风偏瘫等，比如老年人手脚麻痹、四肢酸痛，或者因为脑部血流减少导致的记忆力减退、注意力不集中等。其并不具备降血压的作用。 而且银杏叶泡水喝很危险。因为银杏叶生品内含有大量有毒的银杏酸，且银杏酸为水溶性成分，直接泡服可引起阵发性痉挛、神经麻痹、瞳孔放大、过敏等毒副作用
rumor1325!,1,喝山楂水就能解决你高血压的问题。
rumor1326,0,我们尽量在血压高峰来临前两小时用药，所以说监测血压，然后再根据医生的建议选择服药时间。
rumor1327!,1,喝粥能养胃。
rumor1328,0,检测出有多少种农药并不等于并不代表着草莓含有多种高剂量的农药残留。检测出多种农药残留只能说是用了多种农药来防治，而不是意味着农药量残留超标。我国的草莓总体上是安全可控的，并不是谣言所说的“最脏”水果，我们可以放心大胆的食用草莓
rumor1329,0,白头发不会越拔越多，而头发只会越拔越少。
rumor1330!,1,动脉取栓的这个技术是真的。
rumor1331!,1,哪儿冷脂肪就会去哪儿，露出的地方更容易长肉
rumor1332,0,消化不良，安全起见，还是到正规医院全身检查。
rumor1333,0,缓解肠易激综合症，要改善睡眠，可以缓解患者的肠道症状。
rumor1334,0,按照我们国家高血压指南来讲，成人每天盐的摄入量应该是小于六克。
rumor1335,0,家里面如果有条件可以每三到五分钟对患者的意识进行一个评估以及监测他的血压和心率并做好记录等待么？二零来的时候及时地告诉急救我们要帮助患者开放他的气道。
rumor1336,0,要挂结构性心脏病，或者是心脏外科来进行检查和治疗如果说你有房缺水缺不同的疾病，你不要笼统说说我就心脏病不是那么回事这房间隔缺损时间过缺损，这些挂哪个科？也要挂结构性心脏病，或者是心脏外科来进行诊治，要看冠心病中心你要挂哪？个科？呀？
rumor1337!,1,蚊子包越大毒性越强
rumor1338!,1,多抽烟最多只会得肺癌，而不会得胃癌
rumor1339,0,即便是减肥也没必要完全拒绝脂肪的摄入。油脂也是人体必需的营养素之一，是维持生命不可缺少的成分，适当地脂肪摄入对人体有很多重要作用
rumor1340,0,问我说这个激光治疗手环是不是能治疗高血压和冠心病怎么到现在还有人去相信这个东西啊这些商家都是利用了老年人对种健康的冠心病有什么什么治疗效果好不好冠心病这些慢性疾病怎么
rumor1341,0,钙是人体非常重要的矿物质，缺钙是骨质疏松的原因之一，但不是绝对原因，这个数还跟钙的过度的流失有关系，已经跟我们的饮食包括吃过多的酸性食物有关系，所以说补钙能够防治一部分，但是不能够完安全的预防骨质疏松。
rumor1342!,1,草莓在多次的农药残留检测中被检测出农药残留种类最多，是最“脏”的水果，食用并不安全，并且美国环境保护组织（EWG）每年公布的最“脏”水果名单中，草莓常年位居榜首
rumor1343!,1,冷热水掺着喝会身体不适
rumor1344!,1,喝粥可以养胃，所以就一年四季，天天喝粥。
rumor1345,0,收获了小龙虾到底能不能吃？那天提醒大家任何东西都是不要吃得过量了。
rumor1346,0,除了黄曲霉毒素，很多细菌、真菌，甚至卫生用品及维生素A都会在紫外线下产生类似的荧光，仅凭荧光确认容易造成误报，同时还会令人焦虑感增加。其次，就算食物中含有黄曲霉毒素，毒素含量往往非常低，验钞手电筒加上肉眼根本无法辨别，必须用专业的高精度荧光光度计才能测量
rumor1347,0,吸烟诱导的氧化应激和抗氧化系统的失衡可能是引起脱发的主要机制之一
rumor1348,0,“荔枝性味甘、酸、温，入脾、心、肝经，有健脾益气，养肝补血之效，所以民间认为采用荔枝皮、荔枝核煮水能够治疗肝病。”但是这种理论缺乏证据、没有过多的相关研究以及临床数据。
rumor1349,0,现在大部分高钙奶中添加的钙剂都是碳酸钙，而它在机体当中的吸收效果却很不理想。 从科学角度来看，“高钙奶”其实只是“商家的噱头卖点”，其中的钙含量与普通牛奶相比差别不大，而且吸收率也不尽如人意。
rumor1350!,1,反酸烧心就要靠吃药。
rumor1351,0,咖啡会通过刺激胃泌素从而增加胃酸的分泌，要有研究提示咖啡是胃食管反流的危险因素，也就是说喝咖啡的人得胃食管反流的可能性更高。
rumor1352,0,睡觉突然出现抽搐是因为我们讲睡眠身上是一个由浅睡眠进入深睡眠的一个过程，在咱们整个睡眠的过程中，其实整个脑部，它并不是同步的，有的地方可能在浅睡眠的状态，一个地方的深睡眠的状态。
rumor1353,0,而我们慢性病的只要处于稳定期的接种疫苗是安全的呢？没有什么特殊不适的接种疫苗是安全了，无论是指南推荐还是我们临床中的观察你看我们家那三个粽子原来听说哪个病人因为打疫苗出现心梗啊，比如说急性心梗之后一个月之内的或者是心梗后严重心衰控制不，稳定的在或者说你近期有频繁发作的心绞痛有没有诊断明确，没有正规治疗的症状还非常典型的这部分病人我们不，建议您接种但是如果你是几年之前放入支架而且近期没有任何症状如上所以要打疫苗目的就是为了保护我们自己和保护好家人啊，急性期的这样的病人肯定不，推荐，你接种了
rumor1354,0,这个家庭的自测血压比值使得血压更为重要，血压就高定是家庭自测血压更为重，在家的时候你放松的情况下量个血压我们更有参考价值。
rumor1355,0,心衰这病，它是一个缓慢而又长期的一个过程所以我们把原发病控制好书治疗心衰的症状心力衰竭对比它的药性选它并不是一个突然出现了而当处分出一个他们精心搞啊或者偷情况才会出现急性的兴衰大多数轻率都是一个慢性的过程所以控制好基础病啊，
rumor1356,0,让他都会回上那么这个脑卒中特有分为缺血性脑卒中和出血性卒中确信了那么还有一种是出血性脑卒中是那个血管瘤破裂而长期的高血压造成的脑血管破裂这也是一种卒中有说到斑块脱落的脑血管去了，都可能会诱发这种卒中中，脑卒中，了，脑卒我是您的好大夫这两天我们都在讲房产相关的腔调讲故事给我说房颤的病人容易出现脑卒中，啊，我们要预防脑卒中，的发生让很多粉丝最后留言是好莱坞神中，卒中，
rumor1357,0,空腹抽血喝水，如果这个水指的是碳酸饮料，那肯定是不可以的。首先，我们要明确什么是水，五十到一百毫升是肯定没问题的，一般来讲，不超过两百毫升是可以的。
rumor1358,0,苦瓜之所以被认为具有潜在的降血糖效果，因为苦瓜提取物当中有一种活性成分叫苦瓜素，但是目前苦瓜素的研究大多还停留在动物研究的水平，没有更多的数据或更多的研究结果说明人体可以通过苦瓜素来降低血糖。 因此，单纯靠吃苦瓜降糖，起到的作用可能微乎其微。所以不能完全指望吃苦瓜代替药物来控制血糖
rumor1359!,1,女性生孩子后反应会变迟钝。
rumor1360!,1,吃腊八蒜能防癌、软化血管
rumor1361,0,铁锅炒菜可以产生出少量的铁离子，但是产生的都是三价铁离子，极难被人体吸收。容易被人体吸收的是血红素铁
rumor1362,0,水果的营养再丰富，也不能把水果当饭吃。应以正餐为主，水果为辅，合理食用水果，均衡饮食才能均衡营养
rumor1363,0,肚子胀，感觉里面有气，原因是吃得过快。
rumor1364,0,我们下楼梯的时候不要玩手机，手机看多了以后就容易扭了脚摔跤。
rumor1365,0,事实上，“发物”理论并没有充足的证据认可，关于海鲜牛羊肉禁忌的说法也只是流传于民间。无论在经典医学典籍还是临床医学或营养学方面都没有相关的记载，更未见关于吃羊肉会影响伤口愈合的报道
rumor1366,0,心梗的症状出现，如果家里就你一个人的话，要打开房门以便于急救人员能够顺利地进入到你的房间。
rumor1367,0,反流病吃完饭不得马上躺平，容易加重病情。
rumor1368,0,建议他服用药物够使血压获得一个比较平稳的控制，对于降低高血压引起的脑出血以及其风险是非常有帮助的生活习惯的改善，比如说戒烟，禁酒，合理的锻炼，舒适的睡眠，都有利于血压的控制。
rumor1369,0,心内科没有任何哪一种药物是抗排异的，用的，抗血小板的，要降脂的，降糖，降尿酸是首要目都是为了控制冠心病的进展，跟支架没任何的关系。
rumor1370!,1,治疗胃病常用的奥美拉唑能长期服用。
rumor1371,0,任何疾病的预防远远大于治疗。
rumor1372,0,目前市场上销售的双黄鸡蛋，是鸡在正常养殖过程中，受多种因素影响偶尔产生的，很难通过喂养特别饲料人为造出双黄蛋。双黄蛋与普通蛋所含营养成分相差不大
rumor1373,0,输液能够疏通血管一个误区是完全没有科学依据，输液其实输的过程中也就那么几个小时，所以说它发挥的作用也是很短暂的一段时间。
